customer_key,customer_number,name,age,age_group,customer_segment,last_order_date,recency,avg_order_value,avg_monthly_spending,total_orders,total_products,total_quantity,total_sales,lifespan
8071,AW00019070,Kristopher Garcia,69,60 and above,New,2013-11-16,137,2374,431,2,3,3,4748,11
8072,AW00019071,Joe Jimenez,70,60 and above,New,2013-05-03,143,116,116,1,4,4,116,0
8073,AW00019072,Tamara Lu,65,60 and above,New,2014-01-28,135,49,49,1,3,3,49,0
8074,AW00019073,Lolan Song,70,60 and above,New,2013-11-27,137,2380,432,2,3,3,4760,11
8075,AW00019074,Colleen Shen,72,60 and above,New,2013-09-23,139,30,30,1,2,2,30,0
8076,AW00019075,Brent Wu,72,60 and above,New,2013-04-27,144,65,65,1,3,3,65,0
8077,AW00019076,Jaclyn Pal,72,60 and above,Regular,2013-10-13,138,1589,158,2,5,5,3178,20
8078,AW00019077,Pedro Prasad,71,60 and above,New,2013-06-14,142,40,40,1,2,2,40,0
8079,AW00019078,Misty She,73,60 and above,New,2013-03-22,145,32,32,1,3,3,32,0
8080,AW00019079,Brett Lopez,72,60 and above,New,2013-08-09,140,25,25,1,1,1,25,0
8081,AW00019080,Ross Vance,72,60 and above,New,2013-02-07,146,30,30,1,2,2,30,0
8082,AW00019081,Leslie Rubio,72,60 and above,New,2013-11-06,137,32,32,1,3,3,32,0
8083,AW00019082,Alvin Zhang,72,60 and above,New,2013-07-04,141,40,40,1,2,2,40,0
8084,AW00019083,Steven Rivera,45,40-59,VIP,2013-04-11,144,3010,286,2,2,2,6021,21
8085,AW00019084,Colleen Raje,43,40-59,VIP,2013-04-06,144,3046,290,2,5,5,6093,21
8086,AW00019085,Shawna Kumar,43,40-59,New,2013-08-10,140,39,39,2,3,3,78,2
8087,AW00019086,Tommy Chander,44,40-59,New,2014-01-23,135,39,7,2,3,3,78,11
8088,AW00019087,Erica Gao,44,40-59,New,2013-02-06,146,23,47,2,5,5,47,1
8089,AW00019088,Rafael Kumar,45,40-59,New,2013-11-05,137,12,2,2,2,2,24,10
8090,AW00019089,Regina Arthur,44,40-59,VIP,2013-04-23,144,3046,290,2,5,5,6093,21
8091,AW00019090,Marshall Chander,46,40-59,New,2013-11-14,137,29,6,2,3,3,59,9
8092,AW00019091,Warren Yuan,47,40-59,New,2014-01-01,135,12,3,2,2,2,24,7
8093,AW00019092,Eric Gonzalez,46,40-59,New,2013-11-16,137,39,39,2,3,3,78,2
8094,AW00019093,Tara Ashe,45,40-59,VIP,2013-03-31,145,3017,301,2,4,4,6035,20
8095,AW00019094,Todd Yang,47,40-59,VIP,2013-04-03,144,3010,286,2,2,2,6021,21
8096,AW00019095,Meredith Martinez,46,40-59,VIP,2013-04-09,144,3028,302,2,3,3,6056,20
8097,AW00019096,Douglas Suri,47,40-59,VIP,2013-04-25,144,3045,304,2,5,5,6090,20
8098,AW00019097,Mindy Pal,48,40-59,New,2013-09-21,139,12,8,2,2,2,24,3
8099,AW00019098,Xavier Evans,47,40-59,New,2013-12-12,136,61,24,2,5,5,122,5
8100,AW00019099,Sheena Deng,47,40-59,VIP,2013-04-18,144,3019,301,2,4,4,6038,20
8101,AW00019100,Bradley Rai,43,40-59,New,2013-12-26,136,39,15,2,3,3,79,5
8102,AW00019101,Susan Cai,44,40-59,New,2013-10-11,138,52,34,2,7,7,104,3
8103,AW00019102,Claudia Ye,50,40-59,VIP,2013-04-28,144,3014,301,2,3,3,6029,20
8104,AW00019103,Johnathan Raman,49,40-59,New,2013-08-27,140,32,12,2,4,4,64,5
8105,AW00019104,Mariah James,43,40-59,New,2014-01-20,135,50,16,2,5,5,100,6
8106,AW00019105,Stacy Dominguez,49,40-59,VIP,2013-04-26,144,3028,302,2,3,3,6056,20
8107,AW00019106,Terrance Sai,43,40-59,New,2013-05-12,143,32,32,2,4,4,65,2
8108,AW00019107,Franklin Liu,50,40-59,New,2013-05-10,143,70,70,1,1,1,70,0
8109,AW00019108,Haley Stewart,42,40-59,New,2013-12-08,136,1701,1701,1,1,1,1701,0
8110,AW00019109,Jade Brooks,48,40-59,New,2013-12-15,136,1728,1728,1,3,3,1728,0
8111,AW00019110,Jesse Kelly,47,40-59,New,2013-03-02,145,605,605,1,4,4,605,0
8112,AW00019111,Mariah Kelly,48,40-59,New,2013-04-06,144,610,610,1,5,5,610,0
8113,AW00019112,Victoria Hughes,49,40-59,New,2013-12-27,136,1765,1765,1,4,4,1765,0
8114,AW00019113,Aaron Patterson,49,40-59,New,2013-06-22,142,1184,1184,1,4,4,1184,0
8115,AW00019114,Natalie Richardson,50,40-59,New,2013-12-24,136,1736,1736,1,2,2,1736,0
8116,AW00019115,Bailey Sanchez,50,40-59,New,2013-11-06,137,148,148,1,3,3,148,0
8117,AW00019116,Logan Alexander,45,40-59,New,2013-06-02,142,1183,1183,1,3,3,1183,0
8118,AW00019117,Kaitlyn Coleman,39,20-39,New,2013-12-18,136,1751,1751,1,2,2,1751,0
8119,AW00019118,Ian Thomas,48,40-59,New,2013-06-05,142,1120,1120,1,1,1,1120,0
8120,AW00019119,Connor Simmons,43,40-59,New,2013-12-14,136,1765,1765,1,4,4,1765,0
8121,AW00019120,Caleb Sharma,48,40-59,New,2013-12-12,136,1730,1730,1,3,3,1730,0
8122,AW00019121,Kaitlyn Blue,48,40-59,New,2013-04-03,144,657,657,1,5,5,657,0
8123,AW00019122,Abigail Hughes,48,40-59,New,2013-04-03,144,589,589,1,4,4,589,0
8124,AW00019123,Emma Washington,45,40-59,New,2013-06-29,142,1170,1170,1,2,2,1170,0
8125,AW00019124,Cody Bailey,50,40-59,New,2013-12-24,136,1755,1755,1,2,2,1755,0
8126,AW00019125,Cameron Russell,52,40-59,New,2013-12-01,136,1736,1736,1,2,2,1736,0
8127,AW00019126,Kristopher Kapoor,44,40-59,New,2013-09-26,139,70,70,1,1,1,70,0
8128,AW00019127,Alexa Sanchez,49,40-59,New,2013-04-17,144,580,580,1,3,3,580,0
8129,AW00019128,Madison Jackson,44,40-59,New,2013-04-13,144,643,643,1,5,5,643,0
8130,AW00019129,Carson Simmons,49,40-59,New,2013-04-03,144,639,639,1,5,5,639,0
8131,AW00019130,Madeline Baker,44,40-59,New,2013-05-04,143,665,665,1,5,5,665,0
8132,AW00019131,Mason Blue,47,40-59,New,2013-12-12,136,1725,1725,1,2,2,1725,0
8133,AW00019132,Benjamin Washington,53,40-59,New,2013-12-20,136,70,70,1,1,1,70,0
8134,AW00019133,Logan Martinez,47,40-59,New,2013-12-11,136,1701,1701,1,1,1,1701,0
8135,AW00019134,Sierra Allen,53,40-59,New,2013-08-24,140,70,70,1,1,1,70,0
8136,AW00019135,Logan Brown,48,40-59,New,2013-04-06,144,70,70,1,1,1,70,0
8137,AW00019136,Richard Cook,54,40-59,New,2013-05-03,143,79,79,1,2,2,79,0
8138,AW00019137,Eric Russell,48,40-59,New,2013-12-12,136,1736,1736,1,2,2,1736,0
8139,AW00019138,Eric Coleman,53,40-59,New,2013-11-30,137,70,70,1,1,1,70,0
8140,AW00019139,Oscar Simmons,42,40-59,New,2013-05-21,143,70,70,1,1,1,70,0
8141,AW00019140,Melanie Rogers,53,40-59,New,2013-05-10,143,565,565,1,2,2,565,0
8142,AW00019141,Samuel Martinez,54,40-59,New,2013-05-02,143,580,580,1,3,3,580,0
8143,AW00019142,Dalton Washington,53,40-59,New,2013-05-17,143,619,619,1,2,2,619,0
8144,AW00019143,Lauren Long,54,40-59,New,2013-05-21,143,605,605,1,5,5,605,0
8145,AW00019144,Edwin He,49,40-59,New,2013-05-21,143,615,615,1,4,4,615,0
8146,AW00019145,Adriana Malhotra,55,40-59,New,2013-09-20,139,134,134,1,2,2,134,0
8147,AW00019146,Mariah Morgan,49,40-59,New,2013-12-25,136,1765,1765,1,4,4,1765,0
8148,AW00019147,Edward Thomas,50,40-59,New,2013-10-01,138,66,33,2,8,8,133,4
8149,AW00019148,Cody Ramirez,50,40-59,New,2013-12-14,136,1751,1751,1,2,2,1751,0
8150,AW00019149,Sean Parker,45,40-59,New,2013-07-08,141,124,124,1,2,2,124,0
8151,AW00019150,Maria Bailey,39,20-39,New,2014-01-07,135,33,16,2,4,4,66,4
8152,AW00019151,Ian Cooper,55,40-59,New,2013-09-28,139,70,70,1,1,1,70,0
8153,AW00019152,Jonathan Walker,56,40-59,New,2013-04-07,144,79,79,1,2,2,79,0
8154,AW00019153,Dylan Griffin,50,40-59,New,2013-06-02,142,70,70,1,1,1,70,0
8155,AW00019154,William Sotelo,45,40-59,New,2013-12-21,136,70,70,1,1,1,70,0
8156,AW00019155,Caroline Flores,55,40-59,New,2013-05-05,143,79,79,1,2,2,79,0
8157,AW00019156,Julia Jenkins,56,40-59,New,2013-12-08,136,1728,1728,1,3,3,1728,0
8158,AW00019157,Eduardo Thompson,55,40-59,New,2013-12-26,136,1701,1701,1,1,1,1701,0
8159,AW00019158,Destiny Griffin,50,40-59,New,2013-12-12,136,1736,1736,1,2,2,1736,0
8160,AW00019159,Richard Gonzalez,56,40-59,New,2013-01-13,147,1120,1120,1,1,1,1120,0
8161,AW00019160,Sara Perez,57,40-59,New,2013-01-19,147,1183,1183,1,3,3,1183,0
8162,AW00019161,Jeremiah Hughes,56,40-59,New,2013-05-01,143,585,585,1,5,5,585,0
8163,AW00019162,Peter Raji,56,40-59,New,2013-04-30,144,564,564,1,4,4,564,0
8164,AW00019163,Riley Bailey,46,40-59,New,2013-05-24,143,540,540,1,1,1,540,0
8165,AW00019164,Danielle Morgan,52,40-59,New,2013-05-17,143,630,630,1,4,4,630,0
8166,AW00019165,Miranda Russell,51,40-59,New,2013-05-29,143,634,634,1,4,4,634,0
8167,AW00019166,Olivia Jenkins,46,40-59,New,2013-09-13,139,70,70,1,1,1,70,0
8168,AW00019167,Caitlin Morgan,46,40-59,New,2013-01-01,147,1120,1120,1,1,1,1120,0
8169,AW00019168,Nathan Kumar,56,40-59,New,2013-02-03,146,120,120,1,2,2,120,0
8170,AW00019169,Arianna Bryant,56,40-59,New,2013-01-25,147,1170,1170,1,2,2,1170,0
8171,AW00019170,Luis Campbell,56,40-59,New,2013-01-16,147,1151,1151,1,4,4,1151,0
8172,AW00019171,Melanie Torres,56,40-59,New,2013-01-11,147,1174,1174,1,2,2,1174,0
8173,AW00019172,Calvin Luo,40,40-59,Regular,2013-06-06,142,804,94,2,4,4,1609,17
8174,AW00019173,Kelli Lal,46,40-59,Regular,2013-07-21,141,797,88,2,3,3,1594,18
8175,AW00019174,Katelyn Howard,46,40-59,Regular,2013-11-21,137,1242,124,2,2,2,2484,20
8176,AW00019175,Wayne Sharma,48,40-59,New,2013-07-17,141,25,25,1,1,1,25,0
8177,AW00019176,Ebony Vazquez,48,40-59,New,2013-11-27,137,64,64,1,3,3,64,0
8178,AW00019177,Donna Chander,46,40-59,New,2013-02-20,146,39,39,1,2,2,39,0
8179,AW00019178,Sarah Miller,47,40-59,New,2013-04-20,144,25,25,1,1,1,25,0
8180,AW00019179,Gloria Sanz,48,40-59,New,2013-11-06,137,13,13,1,2,2,13,0
8181,AW00019180,Joan Navarro,48,40-59,New,2013-10-05,138,40,40,1,2,2,40,0
8182,AW00019181,Chad Pal,47,40-59,Regular,2013-11-17,137,1259,125,2,3,3,2519,20
8183,AW00019182,Lance Dominguez,42,40-59,New,2013-03-21,145,40,40,1,2,2,40,0
8184,AW00019183,Edwin Raje,49,40-59,New,2013-09-07,139,49,49,1,3,3,49,0
8185,AW00019184,Emily Hayes,43,40-59,New,2013-04-08,144,25,25,1,1,1,25,0
8186,AW00019185,Jacqueline Bradley,48,40-59,New,2013-02-15,146,59,59,1,2,2,59,0
8187,AW00019186,Bob Garcia,43,40-59,Regular,2013-10-28,138,781,74,2,3,3,1562,21
8188,AW00019187,Karl Pal,49,40-59,New,2013-10-15,138,147,147,1,3,3,147,0
8189,AW00019188,Dalton Anderson,49,40-59,Regular,2013-11-20,137,1366,195,2,5,5,2732,14
8190,AW00019189,Morgan Price,49,40-59,New,2013-05-25,143,29,29,1,2,2,29,0
8191,AW00019190,Carl Shen,49,40-59,New,2013-09-07,139,27,27,1,2,2,27,0
8192,AW00019191,Keith Chande,48,40-59,New,2013-06-08,142,75,75,1,2,2,75,0
8193,AW00019192,Erika Ruiz,50,40-59,Regular,2013-09-21,139,841,88,2,4,4,1682,19
8194,AW00019193,Omar Lal,49,40-59,Regular,2013-10-13,138,804,80,2,5,5,1609,20
8195,AW00019194,Cesar Garcia,50,40-59,Regular,2013-06-14,142,794,105,2,5,5,1589,15
8196,AW00019195,Darren Romero,44,40-59,Regular,2013-10-26,138,818,81,2,6,6,1637,20
8197,AW00019196,April She,44,40-59,Regular,2013-11-09,137,1552,332,3,7,7,4657,14
8198,AW00019197,Briana Sandoval,49,40-59,Regular,2013-11-15,137,1536,354,3,7,7,4609,13
8199,AW00019198,Melissa Brooks,39,20-39,New,2013-01-16,147,1155,1155,1,2,2,1155,0
8200,AW00019199,David Williams,45,40-59,New,2013-01-24,147,1134,1134,1,3,3,1134,0
8201,AW00019200,Luke Henderson,54,40-59,New,2013-12-29,136,54,109,2,5,5,109,1
8202,AW00019201,Charles Brooks,53,40-59,New,2013-01-27,147,1120,1120,1,1,1,1120,0
8203,AW00019202,Brianna Lee,53,40-59,New,2013-01-15,147,1170,1170,1,2,2,1170,0
8204,AW00019203,Darren Navarro,67,60 and above,New,2013-09-18,139,540,540,1,1,1,540,0
8205,AW00019204,Sydney Evans,67,60 and above,New,2013-10-15,138,540,540,1,1,1,540,0
8206,AW00019205,James Perry,61,60 and above,New,2013-12-14,136,1250,1250,1,2,2,1250,0
8207,AW00019206,Destiny Cooper,50,40-59,New,2013-10-09,138,554,554,1,3,3,554,0
8208,AW00019207,Jeremiah Turner,54,40-59,New,2013-05-17,143,791,791,1,4,4,791,0
8209,AW00019208,Angelica Diaz,66,60 and above,New,2013-07-09,141,99,99,1,4,4,99,0
8210,AW00019209,Alexandra Nelson,65,60 and above,New,2013-10-24,138,575,575,1,2,2,575,0
8211,AW00019210,Alexis Price,60,60 and above,New,2013-12-17,136,5,5,1,1,1,5,0
8212,AW00019211,Anna Lee,65,60 and above,New,2013-01-24,147,1120,1120,1,1,1,1120,0
8213,AW00019212,Brianna Clark,59,40-59,New,2013-01-12,147,1174,1174,1,2,2,1174,0
8214,AW00019213,Amanda Simmons,65,60 and above,New,2013-01-19,147,1155,1155,1,2,2,1155,0
8215,AW00019214,Cassidy Powell,64,60 and above,New,2013-03-08,145,5,5,1,1,1,5,0
8216,AW00019215,Edward Hall,58,40-59,New,2013-10-26,138,124,124,1,3,3,124,0
8217,AW00019216,Gabriel Lopez,63,60 and above,New,2013-04-29,144,55,55,1,2,2,55,0
8218,AW00019217,Jose Nelson,52,40-59,New,2013-11-28,137,61,20,3,8,8,185,9
8219,AW00019218,Nathaniel Brooks,63,60 and above,New,2013-03-11,145,133,133,1,3,3,133,0
8220,AW00019219,Mary Peterson,63,60 and above,New,2013-04-22,144,79,79,1,2,2,79,0
8221,AW00019220,Mariah Sanchez,63,60 and above,New,2014-01-13,135,32,8,3,6,8,97,11
8222,AW00019221,Kaitlyn Williams,63,60 and above,New,2013-11-18,137,60,60,1,2,2,60,0
8223,AW00019222,Jordan Hall,57,40-59,New,2013-12-12,136,55,55,1,2,2,55,0
8224,AW00019223,Jacqueline Cook,51,40-59,New,2013-12-31,136,28,9,3,5,6,84,9
8225,AW00019224,Stephanie Henderson,62,60 and above,New,2013-11-01,137,117,58,3,8,9,352,6
8226,AW00019225,Jeremy Watson,62,60 and above,New,2012-12-31,148,1219,1219,1,3,3,1219,0
8227,AW00019226,Neil Carlson,45,40-59,New,2014-01-23,135,120,120,1,2,2,120,0
8228,AW00019227,Logan Nelson,56,40-59,New,2013-03-13,145,70,70,1,1,1,70,0
8229,AW00019228,Morgan Ramirez,62,60 and above,New,2013-09-20,139,124,124,1,2,2,124,0
8230,AW00019229,David Robinson,61,60 and above,New,2013-10-27,138,124,124,1,2,2,124,0
8231,AW00019230,Joy Moreno,62,60 and above,New,2013-12-21,136,79,79,1,2,2,79,0
8232,AW00019231,Meghan Gill,56,40-59,New,2013-06-28,142,70,70,1,1,1,70,0
8233,AW00019232,Candice Chow,55,40-59,New,2013-10-31,138,30,12,2,3,3,61,5
8234,AW00019233,Omar Andersen,55,40-59,New,2013-04-09,144,70,70,1,1,1,70,0
8235,AW00019234,Micah Zheng,42,40-59,New,2013-12-11,136,120,120,1,2,2,120,0
8236,AW00019235,Kayla Bennett,47,40-59,New,2013-10-14,138,120,120,1,2,2,120,0
8237,AW00019236,Chloe Phillips,47,40-59,New,2013-12-19,136,120,120,1,2,2,120,0
8238,AW00019237,Kristy Gomez,47,40-59,New,2013-12-01,136,70,70,1,1,1,70,0
8239,AW00019238,Isabella West,41,40-59,New,2013-05-13,143,70,70,1,1,1,70,0
8240,AW00019239,Jeremy Alexander,46,40-59,New,2013-12-20,136,79,79,1,2,2,79,0
8241,AW00019240,Theresa Jimenez,47,40-59,New,2013-01-21,147,1155,1155,1,2,2,1155,0
8242,AW00019241,Diane Dominguez,47,40-59,New,2013-02-15,146,148,148,1,3,3,148,0
8243,AW00019242,Devin Baker,46,40-59,New,2013-04-28,144,70,70,1,1,1,70,0
8244,AW00019243,James Thomas,41,40-59,New,2013-06-04,142,70,70,1,1,1,70,0
8245,AW00019244,Sebastian Ward,41,40-59,New,2013-05-02,143,134,134,1,2,2,134,0
8246,AW00019245,Isaiah King,43,40-59,New,2013-07-06,141,120,120,1,2,2,120,0
8247,AW00019246,Carlos Campbell,48,40-59,New,2013-07-10,141,70,70,1,1,1,70,0
8248,AW00019247,Michele Martinez,46,40-59,New,2013-02-13,146,25,25,1,1,1,25,0
8249,AW00019248,Sheena Black,47,40-59,New,2013-07-31,141,147,147,1,3,3,147,0
8250,AW00019249,Chad Andersen,58,40-59,New,2013-08-29,140,64,64,1,3,3,64,0
8251,AW00019250,Lacey Wu,59,40-59,New,2013-08-03,140,31,31,1,3,3,31,0
8252,AW00019251,Brett Sai,59,40-59,New,2013-08-06,140,27,27,1,2,2,27,0
8253,AW00019252,Jasmine Brooks,64,60 and above,New,2013-03-30,145,95,95,1,3,3,95,0
8254,AW00019253,Gabrielle Ross,58,40-59,Regular,2013-10-20,138,770,77,2,2,2,1540,20
8255,AW00019254,Anibal Sousa,63,60 and above,Regular,2013-11-24,137,1350,207,2,2,2,2701,13
8256,AW00019255,Terrance Sara,65,60 and above,Regular,2013-11-11,137,1242,118,2,2,2,2484,21
8257,AW00019256,Abigail Griffin,59,40-59,Regular,2013-11-16,137,1259,125,2,3,3,2519,20
8258,AW00019257,Dana Jim├®nez,60,60 and above,Regular,2013-10-29,138,1369,228,2,5,5,2739,12
8259,AW00019258,Douglas Mehta,49,40-59,Regular,2013-11-08,137,787,74,2,3,3,1574,21
8260,AW00019259,Barbara Lin,83,60 and above,New,2013-04-23,144,29,29,1,2,2,29,0
8261,AW00019260,Latoya Sharma,80,60 and above,Regular,2013-11-18,137,796,75,2,4,4,1592,21
8262,AW00019261,Heather Wu,80,60 and above,New,2013-09-11,139,83,83,1,3,3,83,0
8263,AW00019262,Kari Sanchez,77,60 and above,New,2013-02-12,146,25,25,1,1,1,25,0
8264,AW00019263,Nina Chande,77,60 and above,Regular,2013-11-16,137,793,79,2,3,3,1587,20
8265,AW00019264,Kristopher Gonzalez,39,20-39,Regular,2013-01-26,147,2066,243,2,4,4,4132,17
8266,AW00019265,Dale Raji,41,40-59,New,2013-11-25,137,42,42,1,3,3,42,0
8267,AW00019266,Grant Xu,40,40-59,New,2013-05-25,143,42,42,1,3,3,42,0
8268,AW00019267,Marshall Raje,41,40-59,New,2013-12-15,136,42,42,1,3,3,42,0
8269,AW00019268,Alyssa Ward,41,40-59,New,2014-01-15,135,40,40,1,2,2,40,0
8270,AW00019269,Kathleen Navarro,43,40-59,Regular,2013-01-24,147,2059,242,2,2,2,4118,17
8271,AW00019270,Shawn Shen,40,40-59,Regular,2013-01-08,147,2063,242,2,3,3,4127,17
8272,AW00019271,Kristopher Fernandez,42,40-59,Regular,2013-01-20,147,2076,244,2,3,3,4153,17
8273,AW00019272,Shaun Andersen,77,60 and above,New,2013-06-29,142,14,14,1,2,2,14,0
8274,AW00019273,Natalie Henderson,77,60 and above,New,2013-07-29,141,40,40,1,2,2,40,0
8275,AW00019274,Karen Yang,77,60 and above,Regular,2013-11-19,137,1350,207,2,2,2,2701,13
8276,AW00019275,Gregory Rai,53,40-59,New,2013-03-26,145,14,14,1,2,2,14,0
8277,AW00019276,Ruben Sai,53,40-59,Regular,2013-12-26,136,1274,127,2,5,5,2548,20
8278,AW00019277,Billy Jim├®nez,59,40-59,New,2013-02-10,146,40,40,1,2,2,40,0
8279,AW00019278,Willie Sun,59,40-59,Regular,2013-11-03,137,787,78,2,3,3,1575,20
8280,AW00019279,Omar Xu,60,60 and above,New,2013-09-04,139,64,64,1,3,3,64,0
8281,AW00019280,Darrell Andersen,56,40-59,Regular,2013-12-12,136,1269,133,2,3,3,2538,19
8282,AW00019281,Mallory Carlson,56,40-59,New,2013-08-31,140,68,68,1,3,3,68,0
8283,AW00019282,Hailey Wood,45,40-59,Regular,2013-12-13,136,1260,132,2,5,5,2521,19
8284,AW00019283,Adrian Sanders,61,60 and above,Regular,2013-11-22,137,1382,212,2,4,4,2764,13
8285,AW00019284,Briana Romero,56,40-59,Regular,2013-10-29,138,1368,228,2,3,3,2736,12
8286,AW00019285,Jacqueline Howard,54,40-59,Regular,2013-11-17,137,1375,229,2,3,3,2751,12
8287,AW00019286,Kaitlyn Butler,60,60 and above,Regular,2013-11-11,137,1377,229,2,3,3,2755,12
8288,AW00019287,Shane Chandra,55,40-59,Regular,2013-12-25,136,1254,132,2,3,3,2509,19
8289,AW00019288,Candice Wang,61,60 and above,Regular,2013-11-04,137,1368,228,2,3,3,2736,12
8290,AW00019289,Johnathan Patel,55,40-59,Regular,2013-11-07,137,1382,230,2,5,5,2765,12
8291,AW00019290,Sergio Prasad,51,40-59,Regular,2013-11-27,137,802,80,2,5,5,1605,20
8292,AW00019291,Colleen Wu,44,40-59,New,2013-03-10,145,29,29,1,2,2,29,0
8293,AW00019292,Micah Lin,44,40-59,Regular,2013-12-17,136,1259,132,2,3,3,2519,19
8294,AW00019293,Chloe Watson,49,40-59,Regular,2013-12-04,136,1267,140,2,3,3,2534,18
8295,AW00019294,Stanley Garcia,49,40-59,Regular,2013-12-09,136,1410,216,2,6,6,2820,13
8296,AW00019295,Katelyn Green,50,40-59,Regular,2013-12-07,136,1242,138,2,2,2,2484,18
8297,AW00019296,Jake Zheng,51,40-59,Regular,2013-12-23,136,1274,141,2,5,5,2548,18
8298,AW00019297,Cedric Xie,50,40-59,Regular,2013-12-24,136,1271,141,2,4,4,2543,18
8299,AW00019298,Priscilla Andersen,39,20-39,Regular,2013-11-07,137,1511,377,3,3,3,4535,12
8300,AW00019299,Carrie Browning,45,40-59,Regular,2013-10-11,138,793,83,2,3,3,1587,19
8301,AW00019300,Clarence Hu,68,60 and above,New,2013-09-10,139,37,37,1,3,3,37,0
8302,AW00019301,Jamie Liu,68,60 and above,Regular,2013-12-16,136,795,75,2,3,3,1590,21
8303,AW00019302,Brad Xie,63,60 and above,Regular,2013-12-09,136,788,78,2,5,5,1577,20
8304,AW00019303,Sylvia Spencer,68,60 and above,New,2014-01-11,135,40,40,1,2,2,40,0
8305,AW00019304,Sara Nelson,66,60 and above,New,2014-01-14,135,84,84,1,3,3,84,0
8306,AW00019305,Gabriella Young,52,40-59,Regular,2013-12-12,136,811,81,2,4,4,1622,20
8307,AW00019306,Candace Perez,52,40-59,New,2013-07-13,141,29,29,1,2,2,29,0
8308,AW00019307,Micheal Alonso,51,40-59,New,2013-10-27,138,149,149,1,3,3,149,0
8309,AW00019308,Casey Rai,52,40-59,Regular,2013-12-13,136,774,77,2,3,3,1549,20
8310,AW00019309,Frank Suarez,51,40-59,Regular,2013-12-16,136,1259,139,2,3,3,2519,18
8311,AW00019310,Evelyn Raman,46,40-59,Regular,2013-06-05,142,805,123,2,4,4,1611,13
8312,AW00019311,Dana Rubio,52,40-59,Regular,2013-11-28,137,1546,356,3,6,6,4640,13
8313,AW00019312,Valerie Zheng,52,40-59,Regular,2013-11-05,137,782,86,2,4,4,1564,18
8314,AW00019313,Charles Baker,53,40-59,Regular,2013-12-21,136,1266,140,2,4,4,2533,18
8315,AW00019314,Alvin Beck,47,40-59,Regular,2013-12-21,136,1365,195,2,4,4,2730,14
8316,AW00019315,Devon Sharma,52,40-59,Regular,2013-12-02,136,1269,141,2,3,3,2538,18
8317,AW00019316,Raymond Srini,47,40-59,New,2013-11-29,137,1350,245,2,2,2,2701,11
8318,AW00019317,Sara Scott,47,40-59,New,2013-04-16,144,5,5,1,1,1,5,0
8319,AW00019318,Jamie Dominguez,53,40-59,Regular,2013-12-12,136,1269,149,2,3,3,2538,17
8320,AW00019319,Darryl Guo,47,40-59,Regular,2013-12-22,136,1281,150,2,4,4,2562,17
8321,AW00019320,Bethany Deng,53,40-59,New,2013-01-05,147,990,330,2,4,4,1981,6
8322,AW00019321,Clifford Weber,48,40-59,Regular,2013-12-01,136,1368,210,2,3,3,2736,13
8323,AW00019322,Gerald Romero,48,40-59,Regular,2013-12-09,136,782,82,2,2,2,1565,19
8324,AW00019323,Jeremy Rogers,42,40-59,New,2013-07-28,141,792,144,2,4,4,1584,11
8325,AW00019324,Tanya Blanco,52,40-59,New,2013-07-11,141,801,145,2,3,3,1602,11
8326,AW00019325,Kelli Chen,53,40-59,Regular,2013-11-14,137,1415,128,3,5,5,4245,33
8327,AW00019326,Marcus Robinson,42,40-59,New,2013-01-24,147,951,380,2,2,2,1903,5
8328,AW00019327,Candace Gonzalez,53,40-59,New,2013-02-09,146,5,5,1,1,1,5,0
8329,AW00019328,Shawn Xu,55,40-59,New,2013-04-14,144,27,27,1,2,2,27,0
8330,AW00019329,Nancy Srini,54,40-59,Regular,2013-11-29,137,1229,74,2,4,4,2459,33
8331,AW00019330,Johnny Shen,55,40-59,New,2013-09-01,139,31,31,1,3,3,31,0
8332,AW00019331,Jessie Hu,49,40-59,New,2013-12-28,136,29,29,1,2,2,29,0
8333,AW00019332,Kelvin Alan,49,40-59,New,2013-03-13,145,83,83,1,3,3,83,0
8334,AW00019333,Candace Malhotra,54,40-59,New,2013-11-27,137,35,35,1,3,3,35,0
8335,AW00019334,Katherine Baker,50,40-59,New,2013-03-12,145,64,64,1,3,3,64,0
8336,AW00019335,Cedric Ye,55,40-59,New,2013-01-06,147,978,391,2,3,3,1957,5
8337,AW00019336,Ricardo Andersen,56,40-59,New,2013-02-14,146,978,326,2,3,3,1957,6
8338,AW00019337,Bonnie Luo,50,40-59,Regular,2013-12-15,136,787,87,2,3,3,1575,18
8339,AW00019338,Paula Dominguez,54,40-59,Regular,2013-08-16,140,791,131,2,4,4,1583,12
8340,AW00019339,Lance Gomez,54,40-59,Regular,2013-11-14,137,1438,134,3,6,6,4316,32
